Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
15	50.67	Tommy Janton		18	100 FR LCM	MA	Western YMCA Wahoos	2022 NC AP LC YMCA Nationals	2022 Winter US Open (LCM)
16	50.70	Connor Foote		18	100 FR LCM	ST	Streamline Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
17	50.71r	Cade Duncan		18	100 FR LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
18	50.78	Spencer Aurnou-Rhees		18	100 FR LCM	OHO	New Albany Aquatic Club	2022 Jr Pan Pacific Swimming Championships	2022 Winter US Open (LCM)
19	50.83	Sage Sungail		18	100 FR LCM	NT	Unattached	2022-NT American Long Course Meet	2022 Winter US Open (LCM)
20	50.98	Gibson Holmes		18	100 FR LCM	OHO	Mason Manta Rays	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
21	51.10	Ozan Kalafat		18	100 FR LCM	WI	Mid Wisconsin Wave Makers	2022 MN USAS Speedo Meet	2022 Winter US Open (LCM)
22	51.12r	Ethan Doehler		18	100 FR LCM	ST	Alamo Area Aquatic Association	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
22	51.12	Andrew Garon		18	100 FR LCM	GU	South Shore Sails	2022 ST TXLA Speedo Southern Sectionals	2022 Winter US Open (LCM)
24	51.13	Ben Louis		18	100 FR LCM	IL	Hinsdale Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
25	51.18r	Drayden Bell		18	100 FR LCM	MV	Wichita Swim Club	2022 MV Region VIII Speedo Summer Meet	2022 Winter US Open (LCM)
25	51.18	Sebastien Sergile		18	100 FR LCM	GA	SwimAtlanta	2022 GA Speedo Atlanta Classic	2022 Winter US Open (LCM)
27	51.24	Dillon Edge		18	100 FR LCM	OHO	Dayton Raiders	2022 Futures - Geneva	2022 Winter US Open (LCM)
28	51.26	Lewis Treggiden	Yes	18	100 FR LCM	SE	Auburn University	2022 TT - Phillips 66 Nationals	2022 Winter US Open (LCM)
29	51.31r	Evan VanBrocklin		18	100 FR LCM	UT	Olympus Aquatics	2022 UT LC Champs	2022 Winter US Open (LCM)
30	51.35	Tiesyn Harris		18	100 FR LCM	NC	SwimMAC Carolina	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
31	51.36	Chance Tirheimer		18	100 FR LCM	FL	Tampa Bay Aquatics	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
32	51.43	Isaac Weigel		18	100 FR LCM	IA	Unattached	2021 Toyota US Open Championship	2022 Summer Juniors (LCM)
32	51.43	Connor Little		18	100 FR LCM	GU	Blue Tide Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
34	51.45	Logan Zucker		18	100 FR LCM	NC	SwimMAC Carolina	2022 NC SwimMAC Martha McKee Meet	2022 Summer Juniors (LCM)
34	51.45	Ronald Dalmacio		18	100 FR LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2023 Summer Juniors (LCM)
34	51.45	Idris Muhammad		18	100 FR LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
37	51.46	Bryson Huey		18	100 FR LCM	PC	Livermore Aqua Cowboys	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
38	51.47	Justin Wong		18	100 FR LCM	CA	Unattached	2022 CA Los Angeles Invitational	2023 Summer Juniors (LCM)
39	51.48	Will Hayon		18	100 FR LCM	WI	Mid Wisconsin Wave Makers	2022 MN USAS Speedo Meet	2023 Summer Juniors (LCM)
40	51.49	Mykyta Kolesnykov	Yes	18	100 FR LCM	ST	Streamline Aquatics	European Junior Swimming Championships	2023 Summer Juniors (LCM)
41	51.50	Sean Sullivan		18	100 FR LCM	IN	Carmel Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
41	51.50	Colby Hatton		18	100 FR LCM	CC	Clovis Swim Club	2022 PC SCSC Futures West	2023 Summer Juniors (LCM)
43	51.51	Tommy Palmer		18	100 FR LCM	MW	Lincoln Select Swimming	2022 MV Region VIII Speedo Summer Meet	2023 Summer Juniors (LCM)
44	51.53	Charley Page-Jones		18	100 FR LCM	OR	Team Eugene Aquatics-YMCA	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
45	51.54	Roman Valdez		18	100 FR LCM	GA	Carpet Capital Aquatics Club	2022 SE Richard Quick Invitational	2022 Summer Juniors (LCM)
45	51.54	Alex Hazlett		18	100 FR LCM	CT	Greenwich YWCA Dolphins Swm Tm	2022 IN NCSA Summer Swimming Championships	2023 Summer Juniors (LCM)
47	51.57	Billy Oates		18	100 FR LCM	AZ	Jim Click Team Elite, Inc	2022 CA Los Angeles Invitational	2023 Summer Juniors (LCM)
48	51.58	Andrew Zettle		18	100 FR LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
49	51.59	Alec Filipovic		18	100 FR LCM	IL	St Charles Swim Team	2022 MN USAS Speedo Meet	2022 Summer Juniors (LCM)
50	51.63	Dominic Chtaini	Yes	18	100 FR LCM	PC	Alto Swim Club	2022 SWI Summer Swiss Championship	2023 Summer Juniors (LCM)
51	51.68	David Greeley		18	100 FR LCM	NC	TAC Titans	2022 Futures - Cary	2023 Summer Juniors (LCM)
52	51.69r	Colton McGrady		18	100 FR LCM	GA	Spartan Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
53	51.71	Manning Haskal		18	100 FR LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
54	51.78	Kellan Pattison		18	100 FR LCM	AZ	Scottsdale Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
54	51.78	Ryan Branon		18	100 FR LCM	MD	North Baltimore Aquatic Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
56	51.79	Nareg Minassian		18	100 FR LCM	NE	Crimson Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
57	51.87	Zion James		18	100 FR LCM	SE	Memphis Thunder Aquatic Club	2022 SE LC Championships	2023 Summer Juniors (LCM)
58	51.88	Will Coady		18	100 FR LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2023 Summer Juniors (LCM)
59	51.89	Cam Abaqueta		18	100 FR LCM	NC	SwimMAC Carolina	2022 Phillips 66 Summer Nationals	2023 Summer Juniors (LCM)
59	51.89	Sam Brown		18	100 FR LCM	AD	Unattached	2022 Futures - Geneva	2023 Summer Juniors (LCM)
59	51.89	Drew Salls		18	100 FR LCM	FL	Bolles School Sharks	2022 Futures - Cary	2023 Summer Juniors (LCM)
62	51.90	Tate Bacon		18	100 FR LCM	NC	Unattached	Time Trials - Intl Team Trials	2022 Summer Juniors (LCM)
63	51.98	Alex Cimera		18	100 FR LCM	LE	Hudson Explorer Aquatic	2022 LE Futures Championships Geneva	2023 Summer Juniors (LCM)
63	51.98	Truman Armstrong		18	100 FR LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
65	51.99	Zachary Elian		18	100 FR LCM	PC	Walnut Creek Aquabears	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
65	51.99	Grant Bochenski		18	100 FR LCM	MV	U. of Missouri	2022 MV UMIZ International	2022 Summer Juniors (LCM)
67	52.00	Sean Rogers		18	100 FR LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
68	52.02	Gavin Lindley		18	100 FR LCM	AR	Northwest Arkansas Aquatics	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
69	52.07	Xavier Hill		18	100 FR LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2022 Winter Juniors (SCY)
70	52.09	Connor Groya		18	100 FR LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2022 Winter Juniors (SCY)
70	52.09	Luke Rautzhan		18	100 FR LCM	MA	University of Delaware Swimming	2022 Futures - Geneva	2022 Winter Juniors (SCY)
72	52.14	David Quaresma		18	100 FR LCM	NC	Marlins Of Raleigh	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
73	52.16	Evan Fentress		18	100 FR LCM	OHO	Milford Area Swim Team	2022 IN Spring Speedo Sectionals	2022 Winter Juniors (SCY)
73	52.16	Hammer Massey		18	100 FR LCM	SE	Nashville Aquatic Club	2022 SE Speedo Summer Sizzler	2022 Winter Juniors (SCY)
75	52.18	Brendan Studdert		18	100 FR LCM	GU	Blue Tide Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
76	52.20	Jeremy Graunke		18	100 FR LCM	AZ	Sun Devil Swimming	2022 Phillips 66 Summer Nationals	2022 Winter Juniors (SCY)
76	52.20r	Dylan Felt		18	100 FR LCM	FG	Swim Fort Lauderdale	2022 FG Senior Championships	2022 Winter Juniors (SCY)
78	52.22	Haakon Naughton		18	100 FR LCM	MN	Riptide	2022 MN MNSI Senior State	2022 Winter Juniors (SCY)
78	52.22r	Aaron Seymour		18	100 FR LCM	GA	Georgia Coastal Aquatic Team	2022 GA LC Senior State Championship	2022 Winter Juniors (SCY)
80	52.23	Peter Horton		18	100 FR LCM	GU	Houston Bridge Bats	2022 Futures - College Station	2022 Winter Juniors (SCY)
80	52.23r	Leif Bouwman	Yes	18	100 FR LCM	FG	Jupiter Dragons Swim Team	2022 FG Senior Championships	2022 Winter Juniors (SCY)
82	52.26	Logan Ingerick		18	100 FR LCM	KY	Kentucky Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
83	52.27	Drew Jordan		18	100 FR LCM	SE	City of Mobile Swim Association	2022 Phillips 66 Summer Nationals	2022 Winter Juniors (SCY)
83	52.27	Garret Green		18	100 FR LCM	GU	Blue Tide Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
85	52.29r	Sammy Quigg		18	100 FR LCM	FL	Rocoa Rockets	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
85	52.29	Tate Anderson		18	100 FR LCM	NC	Raleigh Swimming Association	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
85	52.29	Sebastian Smith		18	100 FR LCM	MR	Patriot Swim Team	2022 MR TYR Senior LC Championships	2022 Winter Juniors (SCY)
85	52.29	Michael Rine		18	100 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
89	52.34	Cooper Cook		18	100 FR LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
89	52.34	McKennzey McDonald		18	100 FR LCM	SE	Wake Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
91	52.35	Davis Stachelek		18	100 FR LCM	SC	Team Greenville	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
92	52.37	Lane White		18	100 FR LCM	NT	Texas Ford Aquatics	2022 IN NCSA Summer Swimming Championship	2022 Winter Juniors (SCY)
93	52.38	Nien Levy		18	100 FR LCM	MR	Condors Swim Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
93	52.38r	Kyle Ponsler		18	100 FR LCM	IN	Fishers Area Swimming Tigers	2022 IN Senior LCM Championships	2022 Winter Juniors (SCY)
93	52.38	Omar Fathallah		18	100 FR LCM	IL	Patriot Aquatic Club	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
93	52.38	Lee Naber		18	100 FR LCM	OZ	CSP Tideriders	2022 IN NCSA Summer Swimming Championship	2022 Winter Juniors (SCY)
97	52.39	Pep Arnwine		18	100 FR LCM	SE	Tennessee Aquatics	2022 WV Southern Zone Senior Champs	2022 Winter Juniors (SCY)
98	52.40	Ian Steffen		18	100 FR LCM	IA	Linn-Mar Swim Team	2022 IA Long Course Championships	2022 Winter Juniors (SCY)
99	52.42	Jack Forrest		18	100 FR LCM	AR	Arkansas Dolphins Swim Team	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
99	52.42	Finn Brooks		18	100 FR LCM	IN	Indiana University	2022 IN Spring Speedo Sectionals	2022 Winter Juniors (SCY)
101	52.43	Josh Cobia		18	100 FR LCM	SE	Auburn University	2022 SE Richard Quick Invitational	2022 Winter Juniors (SCY)
101	52.43	Will Whittington		18	100 FR LCM	MV	U. of Missouri	2022 MV CSC Summer Invite	2022 Winter Juniors (SCY)
103	52.44	Andy Kelly		18	100 FR LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2022 Winter Juniors (SCY)
104	52.46	Mitchell Hopper		18	100 FR LCM	OR	Unattached	2022 OR Speedo Sectionals - Mt Hood	2022 Winter Juniors (SCY)
104	52.46	Eli Rollen		18	100 FR LCM	FL	Rocoa Rockets	2022 Futures - Cary	2022 Winter Juniors (SCY)
104	52.46	Hank Rivers		18	100 FR LCM	CA	Golden West Swim Club	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
107	52.47r	Kirk Brotherton		18	100 FR LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2022 Winter Juniors (SCY)
108	52.48	Alex Fu		18	100 FR LCM	GU	First Colony Swim Team, Inc.	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
109	52.51	Leonardo Gandaria-Hernandez		18	100 FR LCM	WI	Schroeder YMCA Swim Team	2022 MN USAS Speedo Meet	2022 Winter Juniors (SCY)
110	52.52	Reid Brophy		18	100 FR LCM	PC	Neptune Swimming	2022 SN Summer CA-NV Sectional-CC	2022 Winter Juniors (SCY)
111	52.53	Alex Stone		18	100 FR LCM	IN	Indiana Swim Club	2022 IN Senior LCM Championships	2022 Winter Juniors (SCY)
111	52.53	Matthew Sorbe		18	100 FR LCM	SD	Sioux Falls Swim Team	2022 WI Central Zone Section 1	2022 Winter Juniors (SCY)
111	52.53r	Cooper Callahan		18	100 FR LCM	IA	Linn-Mar Swim Team	2022 IA Long Course Championships	2022 Winter Juniors (SCY)
114	52.54	Tate Bladon		18	100 FR LCM	NT	Lakeside Aquatic Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
115	52.56	James Pan		18	100 FR LCM	MN	Aquajets Swim Team	2022 Futures - Minneapolis	2022 Winter Juniors (SCY)
116	52.57	Dax Harris		18	100 FR LCM	NC	Greensboro Community YMCA	2022 FL RAFC Last Splash Invitational	2022 Winter Juniors (SCY)
117	52.58	Nico Butera		18	100 FR LCM	WI	Wisconsin Aquatics	2022 WI LAKE Western Great Lake Meet	2022 Winter Juniors (SCY)
118	52.59	Alec Enyeart		18	100 FR LCM	MV	Tsunami Swim Team of K.C.	2022 MV CSC Summer Invite	2022 Winter Juniors (SCY)
118	52.59r	Max zum Tobel		18	100 FR LCM	FG	Saint Andrew's Aquatics	2022 FG Southern Zone South Sectional	2022 Winter Juniors (SCY)
120	52.61r	Juan Carlos Castrillon		18	100 FR LCM	MR	Long Island Aquatic Club	2022 MR TYR Senior LC Championships	2023 Futures (LCM)
121	52.62	Jack Maketa		18	100 FR LCM	MA	Germantown Academy Aquatic Club	2022 MA JW Summer Solstice	2023 Futures (LCM)
122	52.64	Joe Christ		18	100 FR LCM	CA	Las Vegas Swim Club	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
123	52.65	Austin Sparrow		18	100 FR LCM	CA	Unattached	2022 CA Speedo Grand Challenge	2022 Futures (LCM)
124	52.67	Ben Stankovich		18	100 FR LCM	PV	Nation's Capital Swim Club	2022 VA NOVA LC Winter Invitational	2022 Futures (LCM)
124	52.67r	Jack Donovan		18	100 FR LCM	IN	Zionsville Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
126	52.68r	Austin Simpson		18	100 FR LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
126	52.68	Jake Mason		18	100 FR LCM	SE	Ensworth Aquatics	2022 Futures - Cary	2023 Futures (LCM)
126	52.68	Joseph Tonna		18	100 FR LCM	MR	Team Suffolk	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
126	52.68	Joe Hayburn		18	100 FR LCM	MD	Annapolis Swim Club	2022 MD NBAC Spring Long Course Meet	2022 Futures (LCM)
130	52.69	Gage Hulbert		18	100 FR LCM	FL	Bolles School Sharks	2022 Futures - Cary	2023 Futures (LCM)
130	52.69	Nick Caruso		18	100 FR LCM	FL	Gator Swim Club	2022 GA Bulldog Summer Invite	2022 Futures (LCM)
132	52.70	Caleb Ellis		18	100 FR LCM	MV	Empire KC Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
133	52.71	Carsyn Christoffel		18	100 FR LCM	IN	Washington Township Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
134	52.72	Jakson Winn		18	100 FR LCM	PN	Olympic Cascade Aquatics	2022 Speedo Junior National Ch	2023 Futures (LCM)
134	52.72	Gavin Peterman		18	100 FR LCM	NT	Lakeside Aquatic Club	2022 GU Futures TT - College Station	2023 Futures (LCM)
136	52.74r	Evan Nail		18	100 FR LCM	AZ	Gold Medal Swim Club	2022 Futures Championships - C	2023 Futures (LCM)
136	52.74	Jack Hall		18	100 FR LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2022 Futures (LCM)
138	52.75	George Holesinger		18	100 FR LCM	IA	Dubuque Area Swimmin' Hurricanes	2022 IA Long Course Championships	2023 Futures (LCM)
138	52.75r	Sam Campbell		18	100 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2023 Futures (LCM)
138	52.75	Tyler Schroeder		18	100 FR LCM	GA	SwimAtlanta	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
141	52.76	Arnav Deshpande		18	100 FR LCM	IL	FMC Aquatic	2022 IL LCM Senior Championships	2023 Futures (LCM)
142	52.77	Jack Harvey	Yes	18	100 FR LCM	MA	Unattached	2022 FG Piranhas Senior Invitational	2022 Futures (LCM)
143	52.78	Charlie Crush		18	100 FR LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
144	52.79r	Tyler Roberton		18	100 FR LCM	FL	Tampa Bay Aquatic Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
144	52.79	Ike Harms		18	100 FR LCM	CA	Rose Bowl Aquatics	2022 Speedo Junior National Ch	2023 Futures (LCM)
146	52.81	Tyler Knurek		18	100 FR LCM	NJ	Sea Wolfs Swim Team	2022 NJ SCAR LC Junior Olympics	2023 Futures (LCM)
146	52.81	Kael Mlinek		18	100 FR LCM	MW	iNspire Swim Team	2022 Speedo Junior National Ch	2023 Futures (LCM)
148	52.82	Chris Richardson		18	100 FR LCM	LA	Unattached	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
149	52.83	Mateo Parker		18	100 FR LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
149	52.83	Nils Bognar		18	100 FR LCM	SC	Team Greenville	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
149	52.83	Charles Brown		18	100 FR LCM	MI	Michigan Lakeshore Aquatics	2022 NC Futures Championships Cary	2023 Futures (LCM)
152	52.84	Jamin Harlan		18	100 FR LCM	NM	Roadrunners of Albuquerque Aquatic Club	2022 NM Summer Senior State Ch	2023 Futures (LCM)
152	52.84r	Aidan Fuller		18	100 FR LCM	FL	Gator Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
154	52.85	Eric Yeh		18	100 FR LCM	CA	Brea Aquatics	2022 Futures - Santa Clara	2023 Futures (LCM)
155	52.86	Liam Preston		18	100 FR LCM	MR	Three Village Swim Club	2022 MR TYR Senior LC Championships	2023 Futures (LCM)
156	52.87	Caden Francois		18	100 FR LCM	MV	Empire KC Swim Club	2022 Futures - Minneapolis	2023 Futures (LCM)
156	52.87	Kyle Raskay		18	100 FR LCM	CO	Unattached	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
156	52.87	Beri Yang		18	100 FR LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
156	52.87r	Gio Linscheer		18	100 FR LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championship	2023 Futures (LCM)
160	52.88	Michael Long		18	100 FR LCM	WI	Elmbrook Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
160	52.88	Daniel Simoes		18	100 FR LCM	AM	Seneca Valley Swim Club	2022 AM LC Junior Olympics	2023 Futures (LCM)
160	52.88	Reece Bends		18	100 FR LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
163	52.89	Luke Condon		18	100 FR LCM	NJ	YMCA of Greater Monmouth County	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
163	52.89	Adam Ladman		18	100 FR LCM	SI	Coronado Swim Association Team Elite	2022 TYR Pro Swim Series - Mis	2023 Futures (LCM)
165	52.92	Reid Miller		18	100 FR LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
166	52.93r	Braeden Haughey		18	100 FR LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Futures (LCM)
167	52.94	Lucius Brown		18	100 FR LCM	SI	Coronado Swim Association Team Elite	2022 PC SCSC Futures West	2023 Futures (LCM)
167	52.94r	Lachlan Andrew		18	100 FR LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2023 Futures (LCM)
167	52.94	Evan Scotto Divetta		18	100 FR LCM	MI	Farmington Family Y Stingrays	2022 IN MS 13-14 & Open ULTRA Summer	2023 Futures (LCM)
167	52.94	Nicholas Besgen		18	100 FR LCM	CT	Wilton Y Wahoos Swim Club	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
171	52.95	Hirad Sharifian		18	100 FR LCM	NJ	Fanwood-Scotch Plains YMCA	2022 NC AP LC YMCA Nationals	2022 Futures (LCM)
172	52.96	Kamal Muhammad		18	100 FR LCM	GA	Spartan Aquatic Club	2022 Phillips 66 International Team Trials	2022 Futures (LCM)
172	52.96r	Charlie Crosby		18	100 FR LCM	MN	Hurricanes Swim Team	2022 MN MNSI Senior State	2023 Futures (LCM)
174	52.97	Braden Hess		18	100 FR LCM	AZ	Flying Fish Arizona Swim Team	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
174	52.97	Aidan George		18	100 FR LCM	PC	Quicksilver Swimming	2022 PC SCSC Futures West	2023 Futures (LCM)
174	52.97	Nicholas Imig		18	100 FR LCM	PN	Unattached	2022 PN BC May Flowers	2022 Futures (LCM)
177	52.98	Daniel McLaughlin		18	100 FR LCM	NE	SOLO Aquatics	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
177	52.98	Everett Oehler		18	100 FR LCM	PV	Rockville Montgomery Swim Club	2021 Toyota US Open Championship	2022 Futures (LCM)
179	52.99	Noah Taylor		18	100 FR LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Futures (LCM)
179	52.99r	Leo Kurucz		18	100 FR LCM	MV	Tsunami Swim Team of K.C.	2022 MV Region VIII Speedo Summer Meet	2023 Futures (LCM)
181	53.00	Massimo Reyna		18	100 FR LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2022 Futures (LCM)
181	53.00	Kevin Cary		18	100 FR LCM	MA	Upper Main Line YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
183	53.01	Daniel Gordon		18	100 FR LCM	MA	York YMCA	2022 MD NBAC Spring Long Course Meet	2022 Futures (LCM)
184	53.02	Matt Vinh		18	100 FR LCM	CA	Riverside Aquatics Association	2022 CA So Cal Invite	2023 Futures (LCM)
184	53.02	Lucas Chadwell		18	100 FR LCM	MV	Missouri State Aquatics	2022 MV Region VIII Speedo Summer Meet	2022 Futures (LCM)
186	53.03	Ryan Merani		18	100 FR LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Mid-Summer Classic	2022 Futures (LCM)
187	53.05	Ethan Otten		18	100 FR LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2023 Futures (LCM)
188	53.12	Logan Townsend		18	100 FR LCM	IL	Maverick Swim Club	2022 IL LCM Senior Championships	2023 Futures (LCM)
189	53.14	Max Kasal		18	100 FR LCM	MN	Riptide	2022 MN USAS Speedo Meet	2022 Futures (LCM)
189	53.14	Orion Henderson		18	100 FR LCM	NM	Beast Aquatics	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
191	53.16	Caleb Ozenne		18	100 FR LCM	GU	Eagle Swimming Association	2022 Futures Championships - C	2023 Futures (LCM)
191	53.16	Ryan Malicki		18	100 FR LCM	IN	Carmel Swim Club	2022 IN NAT Indy Spring Cup	2022 Futures (LCM)
191	53.16	Esteban Nunez Del Prado	Yes	18	100 FR LCM	FG	Azura Florida Aquatics	2022 FG Senior Championships	2023 Futures (LCM)
194	53.17	Harry Ross		18	100 FR LCM	SN	DART Swimming	2022 CC Arena Grand Challenge	2023 Futures (LCM)
195	53.18	Colin Jordan		18	100 FR LCM	SC	Y-Spartaquatics Swim Club	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
196	53.22	Logan Ottke		18	100 FR LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2023 Futures (LCM)
197	53.24	Caden Bjornstad		18	100 FR LCM	WI	Schroeder YMCA Swim Team	2022 WI LAKE Western Great Lake Meet	2022 Futures (LCM)
197	53.24r	Jack Grandy		18	100 FR LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
197	53.24	Will Kaminski		18	100 FR LCM	NJ	Jersey Flyers Aquatic Club	2022 Futures - Geneva	2023 Futures (LCM)
